Data Levantamento	Km inicial	Km final	Sentido	IRI (m/Km)	Flecha (mm)	IGG	Qtd. de Panelas	Trincamento (%)	Desgaste (%)	FC1 (%)	FC2 (%)	FC3 (%)	Afundamento (%)	Escorregamento (%)	Exsudacao (%)	Remendo (%)	ICS IRI	ICS IGG	ICS	Situação
13/04/2018	42.44	42.54	C	1.57	4.34	56	0.0 	60.0 	0.0 	0.0 	60.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	42.54	42.64	C	1.81	5.89	58	0.0 	58.6 	0.0 	0.0 	58.6 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	42.64	42.74	C	2.81	6.35	58	0.0 	60.6 	0.0 	0.0 	60.6 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
13/04/2018	42.74	42.84	C	2.72	4.42	56	0.0 	61.6 	0.0 	0.0 	61.6 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
13/04/2018	42.84	42.94	C	2.06	5.15	77	1.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	42.94	43.04	C	2.55	5.16	87	0.0 	77.0 	35.0 	0.0 	61.0 	16.0 	0.0 	0.0 	0.0 	0.0 	4	2	2	Ruim
13/04/2018	43.04	43.14	C	3.13	6.51	107	0.0 	100.0 	25.0 	0.0 	61.0 	40.0 	0.0 	0.0 	0.0 	0.0 	3	2	2	Ruim
13/04/2018	43.14	43.24	C	2.65	5.98	76	0.0 	85.0 	0.0 	0.0 	61.0 	24.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
13/04/2018	43.24	43.34	C	1.80	4.06	73	0.0 	61.0 	10.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	43.34	43.44	C	1.63	4.77	74	0.0 	61.0 	27.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	43.44	43.54	C	1.72	5.54	87	0.0 	60.0 	34.0 	0.0 	60.0 	0.0 	0.0 	0.0 	0.0 	1.0 	5	2	2	Ruim
13/04/2018	43.54	43.64	C	1.95	5.39	117	0.0 	66.0 	43.0 	0.0 	23.0 	43.0 	0.0 	0.0 	0.0 	2.0 	5	2	2	Ruim
13/04/2018	43.64	43.74	C	2.52	5.99	58	0.0 	61.6 	0.0 	0.0 	61.6 	0.0 	0.0 	0.0 	0.0 	0.0 	4	3	3	Regular
13/04/2018	43.74	43.84	C	3.25	5.24	71	0.0 	46.0 	0.0 	0.0 	46.0 	0.0 	0.0 	0.0 	0.0 	17.0 	3	3	3	Regular
13/04/2018	43.85	43.94	C	2.95	4.03	17	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	4	5	4	Bom
13/04/2018	43.95	44.05	C	2.47	4.48	30	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	5	4	4	Bom
13/04/2018	44.05	44.15	C	2.43	5.35	17	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	5	5	Bom
13/04/2018	44.15	44.25	C	2.55	4.72	16	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	0.0 	4	5	4	Bom
13/04/2018	44.25	44.35	C	2.57	5.06	83	0.0 	46.5 	0.0 	0.0 	46.5 	0.0 	0.0 	0.0 	0.0 	3.0 	4	2	2	Ruim
13/04/2018	44.35	44.45	C	2.61	3.94	73	0.0 	25.0 	0.0 	0.0 	25.0 	0.0 	0.0 	0.0 	0.0 	5.0 	4	3	3	Regular
13/04/2018	44.45	44.55	C	2.92	4.13	52	0.0 	1.0 	0.0 	0.0 	1.0 	0.0 	0.0 	0.0 	0.0 	4.0 	4	3	3	Regular
13/04/2018	44.55	44.65	C	2.55	4.02	65	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5.0 	4	3	3	Regular
13/04/2018	44.65	44.75	C	2.27	5.02	37	0.0 	33.3 	0.0 	0.0 	33.3 	0.0 	0.0 	0.0 	0.0 	0.0 	5	4	4	Bom
13/04/2018	44.75	44.85	C	2.50	4.91	55	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	7.0 	5	3	3	Regular
13/04/2018	44.85	44.95	C	2.71	4.87	18	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	2.0 	4	5	4	Bom
13/04/2018	44.95	45.05	C	2.64	3.92	35	0.0 	33.3 	0.0 	0.0 	33.3 	0.0 	0.0 	0.0 	0.0 	0.0 	4	4	4	Bom
13/04/2018	45.05	45.15	C	2.45	3.87	91	0.0 	61.6 	0.0 	0.0 	61.6 	0.0 	0.0 	0.0 	0.0 	4.0 	5	2	2	Ruim
13/04/2018	45.15	45.25	C	1.95	4.44	68	0.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	1.0 	5	3	3	Regular
13/04/2018	45.25	45.35	C	1.37	4.30	80	0.0 	60.6 	20.2 	0.0 	60.6 	0.0 	0.0 	0.0 	0.0 	0.0 	5	3	3	Regular
13/04/2018	45.35	45.45	C	1.54	5.30	87	0.0 	61.0 	55.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	0.0 	5	2	2	Ruim
13/04/2018	45.45	45.55	C	1.83	6.91	71	0.0 	61.0 	0.0 	0.0 	61.0 	0.0 	0.0 	0.0 	0.0 	1.0 	5	3	3	Regular
